name,moh_area
Deegalahinna,Mathurata
Marthuwela,Mathurata
Rathyaya,Mathurata
Godigamuwa,Mathurata
Elamulla,Mathurata
Ketahira,Mathurata
Wellagiriya,Mathurata
Metibembiya,Mathurata
Mandaramnuwara,Mathurata
Goodwood,Mathurata
Udawela,Mathurata
Labuhenwala,Mathurata
Wewathenna,Mathurata
Medawela,Mathurata
Malsaranuwara,Mathurata
Hunukotuwa,Mathurata
Sarasunthenna,Walapane
Ketakandura,Walapane
Batagolla,Walapane
Thennehenwala,Walapane
Deliwala South,Walapane
Deliwala North,Walapane
Pannala,Walapane
Serupitiya,Walapane
Mailagasthenna,Walapane
Andawela,Walapane
Naranthalawa,Walapane
Ihala Pannala,Walapane
Wewakele,Walapane
Kumbalgamuwa,Walapane
Kumbalgamuwa East,Walapane
Mulhalkele,Walapane
Manelwala,Walapane
Wathumulla,Walapane
Kendagolla,Walapane
Egoda Kanda,Walapane
Kandegama,Walapane
Walapane,Walapane
Kurunduoya,Walapane
Liyanwala Ihalagama,Walapane
Madumana,Walapane
Ilukpelessa,Walapane
Unagolla,Walapane
Liyanwala Pahalagama,Walapane
Medakandura,Walapane
Galabada,Walapane
Ambagaspitiya,Walapane
Munwatta,Walapane
Landupita,Walapane
Wetekgama,Walapane
Padiyapelella,Walapane
Napatawela,Walapane
Ukuthule,Walapane
Yatiwella,Walapane
Wetagepatha,Walapane
Ukuthule East,Walapane
Alakola Wewa,Walapane
Highforest watta,Walapane
Mahakudugala,Walapane
Brookside,Walapane
Highforest,Walapane
Binganthalawa,Walapane
Maha  Uva,Walapane
Werella Pathana,Walapane
Morabedda,Walapane
Harasbedda North,Walapane
Mahapathana,Walapane
Harasbedda South,Walapane
Palalpathana,Walapane
Rathnayakapura,Walapane
Ragala Watta,Walapane
Manthreethenna,Walapane
Pandithaya Kumbura,Walapane
Senarathpura,Walapane
St. Leonard,Walapane
Ragala,Walapane
Ekangapura,Walapane
Samagipura,Walapane
Thibbotugoda,Nildandahinna
Watambe,Nildandahinna
Thibbatugoda South,Nildandahinna
Rambuke,Nildandahinna
Arampitiya,Nildandahinna
Udamadura,Nildandahinna
Kosgolla,Nildandahinna
Udamadura North,Nildandahinna
Galkadawela,Nildandahinna
Kalagamwatta,Nildandahinna
Udawela,Nildandahinna
Yobuwelthenna,Nildandahinna
Galketiwela,Nildandahinna
Hapugahapitiya,Nildandahinna
Morangathenna,Nildandahinna
Ellakumbura,Nildandahinna
Mugunagahapitiya,Nildandahinna
Bolagandawela,Nildandahinna
Hegasulla,Nildandahinna
Ambagahathenna,Nildandahinna
Higuruwela,Nildandahinna
Mallagama,Nildandahinna
Dulana,Nildandahinna
Helagama,Nildandahinna
Yatimadura,Nildandahinna
Thunhitiyawa,Nildandahinna
Demataarawa,Nildandahinna
Ambanella,Nildandahinna
Hegama,Nildandahinna
Wewathenna,Nildandahinna
Denabure,Nildandahinna
Dambagolla,Nildandahinna
Gorandiyagolla,Nildandahinna
Purankumbura,Nildandahinna
Dabbare,Nildandahinna
Nildandaheenna,Nildandahinna
Kumbukwela,Nildandahinna
Udagama,Nildandahinna
Karandagolla,Nildandahinna
Kotambe,Nildandahinna
Madulla,Nildandahinna
Madulla South,Nildandahinna
Morahela,Nildandahinna
Kandeyaya,Nildandahinna
Roopaha,Nildandahinna
Pallewela,Nildandahinna
Palugama,Nildandahinna
Maliyadda,Nildandahinna
Meepanawa,Nildandahinna
Roopaha East,Nildandahinna
Mathetilla,Nildandahinna
