name,moh_area
Dombemada East,Rambukkana
Dombemada West,Rambukkana
Udanvita,Rambukkana
Maligathenna,Rambukkana
Alugolla,Rambukkana
Gabbala  North,Rambukkana
Gabbala South,Rambukkana
Mahagama,Rambukkana
Halwatta,Rambukkana
Hewadiwala,Rambukkana
Nattabura,Rambukkana
Kudagama North,Rambukkana
Kudagama dakuna,Rambukkana
Madagaladeniya,Rambukkana
Walgama,Rambukkana
Udagaladaniya,Rambukkana
Dabulla,Rambukkana
Daliwala,Rambukkana
Hangawela,Rambukkana
Ihala  Walpola,Rambukkana
Kotawella,Rambukkana
Kanugolla,Rambukkana
Parape North,Rambukkana
Parape South,Rambukkana
Kossinna,Rambukkana
Kansalagamuwa,Rambukkana
Heenabowa,Rambukkana
Walalgoda,Rambukkana
Kiriwallapitiya,Rambukkana
Iriyagolla,Rambukkana
Warallapatha,Rambukkana
Waligamuwa,Rambukkana
Thaldawa,Rambukkana
Wahawa,Rambukkana
Padavigampala,Rambukkana
Puwakmote,Rambukkana
Udugama,Rambukkana
Thismalpola,Rambukkana
Yatagama,Rambukkana
Meeduma,Rambukkana
Hurimaluwa,Rambukkana
Eriyawa,Rambukkana
Rambukkana City,Rambukkana
Diyasunnatha,Rambukkana
Madawala,Rambukkana
Godagandeniya,Rambukkana
Kempitiya,Rambukkana
Kadigamuwa,Rambukkana
Halagiriya,Rambukkana
Muwapitiya,Rambukkana
Beligodapitiya,Rambukkana
Pinnawala,Rambukkana
Daluggala,Rambukkana
Mottappuliya,Rambukkana
Koorempola,Rambukkana
Halpitiya,Rambukkana
Narambedda East,Rambukkana
Narambedda West,Rambukkana
Maruk wathura,Rambukkana
Imbulgasdeniya,Rambukkana
Ambuwangala,Rambukkana
Keselwathugoda,Rambukkana
Dunukewala,Rambukkana
Waduwadeniya,Rambukkana
Hiriwadunna,Rambukkana
Bathambure,Rambukkana
Koththana Watta,Rambukkana
Kotagama,Rambukkana
Kiriwandeniya,Rambukkana
Netiyapana,Rambukkana
Udugama Gondawala,Rambukkana
Paththampitiya,Rambukkana
Yatiwaldeniya,Rambukkana
Henepola,Rambukkana
Digana Kanda,Rambukkana
Gangoda,Rambukkana
Beddawala,Rambukkana
Yodagama,Rambukkana
Pitiyegama,Rambukkana
Deldeniya,Rambukkana
Kivulpana,Rambukkana
Minwana,Rambukkana
Kumbaldewela,Rambukkana
Galpala,Rambukkana
Kumbaloluwa,Rambukkana
Kavudaulla,Rambukkana
Molagoda,Rambukkana
Waragoda,Rambukkana
Mangalagama,Rambukkana
Weganthale,Mawanella
Yatimahana,Mawanella
Keppitipola,Mawanella
Ihala Kotte,Mawanella
Makehelwala,Mawanella
Dunugama Maliyadda,Mawanella
Karapane,Mawanella
Kondeniya,Mawanella
Gondiwala,Mawanella
Uthuwankanda,Mawanella
Ambulugala,Mawanella
Attanagoda,Mawanella
Panagamuwa,Mawanella
Dehimaduwa,Mawanella
Habbunkaduwa,Mawanella
Mahawatta,Mawanella
Muruthawala,Mawanella
Randiwala,Mawanella
Uda Makadawara,Mawanella
Ganethenna,Mawanella
Makadawara,Mawanella
Batawala,Mawanella
Hingula,Mawanella
Owatta,Mawanella
Hinguloya,Mawanella
Rankothdiwala,Mawanella
Mawanella,Mawanella
Mawana,Mawanella
Kiringadeniya,Mawanella
Weligalla,Mawanella
Dodanthale,Mawanella
Kappagoda,Mawanella
Nankurugama,Mawanella
Kongamuwa,Mawanella
Beligammana,Mawanella
Edaduwawa,Mawanella
Idampitiya,Mawanella
Kekirigoda,Mawanella
Uyanwtta,Mawanella
Aluthnuwara,Mawanella
Molligoda,Mawanella
Mawela,Mawanella
Warakapana,Mawanella
Kahawandala,Mawanella
Mahanthegama,Mawanella
Heenatipana,Mawanella
Rukulagama,Mawanella
Daswatta,Mawanella
Lewke,Mawanella
Kumbalgama,Mawanella
Balawathgama,Mawanella
Werake,Mawanella
Embilmeewala,Mawanella
Thambavita,Mawanella
Eraminigammana,Mawanella
Ambadeniya,Mawanella
Weragoda,Mawanella
Kooragala,Mawanella
Waduwawala,Mawanella
Ginihappitiya West,Mawanella
