name,moh_area
Kappalthurai,Trincomalee Town and Gravets
Kavattikudah,Trincomalee Town and Gravets
Nachchikuda,Trincomalee Town and Gravets
Vellaimanal,Trincomalee Town and Gravets
China Bay,Trincomalee Town and Gravets
Orr's Hill,Trincomalee Town and Gravets
Thillainagar,Trincomalee Town and Gravets
Arasady,Trincomalee Town and Gravets
Manayaveli,Trincomalee Town and Gravets
Sonagavadi,Trincomalee Town and Gravets
Arunagirinagar,Trincomalee Town and Gravets
Villundy,Trincomalee Town and Gravets
Galmetiyawa North,Thambalagamuwa
Palampataru,Thambalagamuwa
Puthukkudieruppu,Thambalagamuwa
Potkerny,Thambalagamuwa
Meera Nagar,Thambalagamuwa
Siraj Nagar,Thambalagamuwa
Kovil Kudiyiruppu,Thambalagamuwa
Thambalagamuwa,Thambalagamuwa
Mollipothana North,Thambalagamuwa
Galmetiyawa South,Thambalagamuwa
Mollipothana,Thambalagamuwa
Mollipothana East,Thambalagamuwa
Wendrasapura Unit 16,Kantalai
"Ganthalawa, Unit 12",Kantalai
"Gantalawa, Unit 11",Kantalai
Vaan Ela East,Kantalai
Vanela West,Kantalai
Pansal Godella,Kantalai
Sooriyapura,Kantalai
Jayanthipura,Kantalai
Raja Ela Unit 04,Kantalai
Raja Ela Unit 05,Kantalai
Wandrasapura Unit 15,Kantalai
"Wandrasanpura, Unit 14",Kantalai
Bhathiya Gama,Kantalai
Raja Ela Unit 03,Kantalai
Peraru Unit 02,Kantalai
Peraru East,Kantalai
Peraru West,Kantalai
Kanthale  Town South,Kantalai
Kanthale Town,Kantalai
Agbopura,Kantalai
Batukachchiya,Kantalai
Rajawewa,Kantalai
Seenipura,Kantalai
Munaichana,Kinniya
Maniyarasankulam,Kinniya
Mancholai,Kinniya
Malinthurai,Kinniya
Majeeth Nagar,Kinniya
Magaru Gramam,Kinniya
Maharoof Nagar,Kinniya
Ayliyady,Kinniya
Annal Nagar,Kinniya
Alenkany,Kinniya
Ehuthar Nagar,Kinniya
Echchan Teevu,Kinniya
Kuttikarach,Kinniya
Kurinchakany,Kinniya
Mancholai Chanai,Kinniya
Naduoothu,Kinniya
Nadutheevu                            #,Kinniya
Pariya Kainniya,Kinniya
Periyathumunai,Kinniya
Poovarasantheevu,Kinniya
Kinniya,Kinniya
Ideman,Kinniya
Faizal Nagar,Kinniya
Kachchakoditheevu,Kinniya
Kattayaru,Kinniya
Kakamunai,Kinniya
Rahumaniya Nagar,Kinniya
Samavechchatheevu,Kinniya
SinnaKinniya,Kinniya
Surangal,Kinniya
Upparu,Kinniya
Sampoor West,Muthur
Koonithevu,Muthur
Navareththinapuram,Muthur
Sampoor East,Muthur
Kadatkaraichenai,Muthur
Kaddaiparichchan North,Muthur
Thqwa Nagar,Muthur
Muthur East,Muthur
Nadutheevu,Muthur
Thaha Nagar,Muthur
Muthur Central,Muthur
Muthur West,Muthur
Ralkuli,Muthur
Shafi Nagar,Muthur
Periyapalam,Muthur
Jaya Nagar,Muthur
Alim Nagar,Muthur
Anaichenai,Muthur
Neithal Nagar,Muthur
Palanagar,Muthur
Kaddaiparichchan South,Muthur
Pallikudyjiruppu,Muthur
Chenaiyoor,Muthur
Paddalipuram,Muthur
Nallur,Muthur
Iqbal Nagar,Muthur
Allai Nagar East,Muthur
Allai Nagar West,Muthur
Thoppur,Muthur
Palathoppur,Muthur
Jinna Nagar,Muthur
Iruthayapuram,Muthur
Peyaveli,Muthur
Mallihaitheevu,Muthur
Paddithidal,Muthur
Palaththadichenai,Muthur
Jinna Nagar,Muthur
Azath Nagar,Muthur
Barathipuram,Muthur
Kiliveddy,Muthur
Menkamam,Muthur
Kanguveli,Muthur
Nilapola,Seruwila
Samagipura,Seruwila
Sivapuram,Seruwila
Dehiwaththa,Seruwila
Tanganagar,Seruwila
Kawanthissapura,Seruwila
Seruwila,Seruwila
Nawakkenikadu,Seruwila
Sumedhankarapura,Seruwila
Mahindapura,Seruwila
Serunuwara,Seruwila
Mahaweligama,Seruwila
Lingapuram,Seruwila
Ariyamankani,Seruwila
Sirimangalapura,Seruwila
Somapura,Seruwila
Elangaithurai,Verugal
Elangaithuraimugaththuwara,Verugal
Karukkamunai,Verugal
Poonagar,Verugal
Poomaraththadichenai,Verugal
Eachchilampattu,Verugal
Verugal,Verugal
Anaithivu,Verugal
Verugalmugaththuwaram,Verugal
Uppooral,Verugal
