name,moh_area
Buddhangala,Padaviya
Elikibulagala,Padaviya
Abayapura,Padaviya
Maithreepura,Padaviya
Parakramapura,Padaviya
'B' yaya,Padaviya
Bisokotuwa,Padaviya
Sudharshanagama,Padaviya
Balayawewa,Padaviya
Mahasenpura,Padaviya
Urewa,Padaviya
Kubukwewa,Padaviya
Ruwanpura,Padaviya
Bogahawewa,Padaviya
Padaviya,Padaviya
Halmillawatiya,Kebithigollewa
Kanugahawewa,Kebithigollewa
Herathhalmillewa,Kebithigollewa
Bellankadawala,Kebithigollewa
Punchimudagama,Kebithigollewa
Wahalkada D 6,Kebithigollewa
Wahalkada D 5,Kebithigollewa
Wahalkada D 4,Kebithigollewa
Kahatagollewa,Kebithigollewa
Thammannawa,Kebithigollewa
Kunchuttuwa,Kebithigollewa
Galawewa,Kebithigollewa
Thiththagonewa,Kebithigollewa
Kurulugama,Kebithigollewa
Sinhala Etaweerawewa,Kebithigollewa
Ethalviddawewa,Kebithigollewa
Gonumeriyawa,Kebithigollewa
Kabithigollewa,Kebithigollewa
Ihala Usgollewa,Kebithigollewa
Aiyathigewewa,Kebithigollewa
Bandaraulpatha,Kebithigollewa
Kiriketuwawe,Kebithigollewa
Gonuhaddenawa,Kebithigollewa
Thibiriwewa,Kebithigollewa
Kirimatiyawa,Kebithigollewa
Watthewewa,Kebithigollewa
Prabodagama,Medawachchiya
Paranahalmillawa,Medawachchiya
Loolugaswewa,Medawachchiya
Puhudiula,Medawachchiya
Hirallugama,Medawachchiya
Athakada,Medawachchiya
Ataweeragollewa,Medawachchiya
Kadawathrambaya,Medawachchiya
Mahakumbukgollewa,Medawachchiya
Kidawarankulama,Medawachchiya
Anekattiya,Medawachchiya
Periyakulama,Medawachchiya
Poonawa,Medawachchiya
Isinbessagama,Medawachchiya
Mahadiulwewa,Medawachchiya
Kidagalegama,Medawachchiya
Moragoda,Medawachchiya
Unagasewewa,Medawachchiya
Kirigalwewa,Medawachchiya
Agunochchiya,Medawachchiya
Akirikanda,Medawachchiya
Rail Way Town,Medawachchiya
Kadawathgama,Medawachchiya
Kudakubukgollewa,Medawachchiya
Yakawewa,Medawachchiya
Thammennaelawaka,Medawachchiya
Pulelliya,Medawachchiya
Viralmuruppuwa,Medawachchiya
Walpola,Medawachchiya
Katuwela,Medawachchiya
Medawachchiya - West,Medawachchiya
Medawachchiya  - East,Medawachchiya
Kanadaradiulwewa,Medawachchiya
Halabagaswewa,Medawachchiya
Sangilikanandarawa,Medawachchiya
Lindawewa,Medawachchiya
Karambankulama,Medawachchiya
Dematamalgama,Mahavilachchiya
Thantirimale,Mahavilachchiya
Nelumwila,Mahavilachchiya
Sadamaleliya,Mahavilachchiya
Thuppitiyawa,Mahavilachchiya
Athdathkalla,Mahavilachchiya
Randuwa,Mahavilachchiya
Palugaswewa,Mahavilachchiya
Mannaram Junction,Mahavilachchiya
Kudavilachchiya,Mahavilachchiya
Mahavilachchiya,Mahavilachchiya
Pemaduwa,Mahavilachchiya
Kiralpetiyawa,Mahavilachchiya
Navodagama,Mahavilachchiya
Oyamaduwa,Mahavilachchiya
Halabawewa,Mahavilachchiya
Dunumadalawa,Mahavilachchiya
Helambagaswewa,Nuwaragam Palatha Central
Asirikgama,Nuwaragam Palatha Central
Gambirigaswewa,Nuwaragam Palatha Central
Aluthgama,Nuwaragam Palatha Central
Galpottegama,Nuwaragam Palatha Central
Maha Ehetuwewa,Nuwaragam Palatha Central
Maningamuwa,Nuwaragam Palatha Central
Elayapatthuwa,Nuwaragam Palatha Central
Diganegama,Nuwaragam Palatha Central
Karambewa,Nuwaragam Palatha Central
Galkadawela,Nuwaragam Palatha Central
Puwarasankulama,Nuwaragam Palatha Central
Paniyankadawala,Nuwaragam Palatha Central
Parasangaswewa,Nuwaragam Palatha Central
Mankadawala,Nuwaragam Palatha Central
Saliyapura,Nuwaragam Palatha Central
Ashokaramaya,Nuwaragam Palatha Central
Perimiyankulama,Nuwaragam Palatha Central
Katukeliyawa,Nuwaragam Palatha Central
Pusiyankulama,Nuwaragam Palatha Central
Maha Mankadawala,Nuwaragam Palatha Central
Ilandagahawewa,Nuwaragam Palatha Central
Vihara Kallanchiya,Nuwaragam Palatha Central
Vihara Palugama,Nuwaragam Palatha Central
Devanampiyatissa Pura,Nuwaragam Palatha Central
Abayawewa,Nuwaragam Palatha Central
Pethispura,Nuwaragam Palatha Central
Bandara  Puliyankulama,Nuwaragam Palatha Central
Jayanthi Gramaya,Nuwaragam Palatha Central
Theppankulama,Nuwaragam Palatha Central
Thannayamkulama,Nuwaragam Palatha Central
Saliya Mawatha,Nuwaragam Palatha Central
Scared City,Nuwaragam Palatha Central
Tisawewa,Nuwaragam Palatha Central
Wessagiriya,Nuwaragam Palatha Central
Isurumuniya,Nuwaragam Palatha Central
Pandulugama,Nuwaragam Palatha Central
Pahalagama,Nuwaragam Palatha Central
Maha Bulankulama,Nuwaragam Palatha Central
Ulukkulama,Nuwaragam Palatha Central
Kolibendawewa,Rambewa
Medagama,Rambewa
Kadurugasdamana,Rambewa
Siyabalagaswewa,Rambewa
Katukeliyawa,Rambewa
Wahamalgollewa Trak 5,Rambewa
Sangilikanadarawa,Rambewa
Diviyaudabendawewa,Rambewa
Thalgahawewa,Rambewa
Galkandegama,Rambewa
Balahodawewa,Rambewa
Pihimbeyagollewa,Rambewa
Galweeragollewa,Rambewa
Ambagahawewa,Rambewa
Thamarahalmillewa,Rambewa
Wewelketiya,Rambewa
Ihalakolongaswewa,Rambewa
Konakubukwewa,Rambewa
Kedewa,Rambewa
Kallanchiya,Rambewa
Gonewa,Rambewa
Ikirigollewa,Rambewa
Wahamalgollewa,Rambewa
Wahamalgollewa Trak 3,Rambewa
Pallankulama,Rambewa
Mahawewa,Rambewa
Pandukabayapura,Rambewa
Katupuliyankulama,Rambewa
Sandamalgama,Rambewa
Rambewa,Rambewa
Nabadagaswewa,Rambewa
Mahakandarawa South canal Tank 02,Rambewa
Kapirikgama,Rambewa
Peenagama,Rambewa
Meemalwewa,Rambewa
Rotawewa,Rambewa
Kudagama,Rambewa
Mahakandarawa South Canal Trak 1,Rambewa
Kirigallawa,Kahatagasdigiliya
Rathmalgahawewa,Kahatagasdigiliya
Kudapattiya,Kahatagasdigiliya
Maha Kubukwewa,Kahatagasdigiliya
Palippothana,Kahatagasdigiliya
Gonumeru Wewa,Kahatagasdigiliya
Turukkuragama,Kahatagasdigiliya
Maha Kiribbewa,Kahatagasdigiliya
Maha Galkandegama,Kahatagasdigiliya
Dachchihalmillewa,Kahatagasdigiliya
Maha Halmillewa,Kahatagasdigiliya
