name,moh_area
Urawula,Bibile
Karandugala,Bibile
Bulupitiya,Bibile
Nilgala,Bibile
Kanawegalla,Bibile
Ussagala,Bibile
Bokagonna,Bibile
Pitakumbura,Bibile
Hamapola,Bibile
Thotillaketiya,Bibile
Kokunnawa,Bibile
Morattamulla,Bibile
Nagala,Bibile
Radaliyadda,Bibile
Ambagolla,Bibile
Wegama,Bibile
Wegama South,Bibile
Mallahawa,Bibile
Karagahawela East,Bibile
Kehelattawela,Bibile
Karagahawela West,Bibile
Udamallahawa,Bibile
Egoda kotagama,Bibile
Kotagama,Bibile
Badulla gammana,Bibile
Kawdella,Bibile
Rathupaskatiya,Bibile
Lindakumbura,Bibile
Bibila,Bibile
Ambelanda,Bibile
Dodamgolla,Bibile
Dehiattawela,Bibile
Kanulwela,Bibile
Ethanawatta,Bibile
Kuruwamba,Bibile
Hewelwela,Bibile
Moodiyala,Bibile
Yalkumbura,Bibile
Thanayamgama,Bibile
Medipitiya,Bibile
Nelliyadda,Madulla
Mullegama,Madulla
Galgamuwa,Madulla
Iginiyagala,Madulla
Baduluwela,Madulla
Bandarawadiya,Madulla
Panguwa,Madulla
Thalkotayaya,Madulla
Deliwa,Madulla
Thampalawela,Madulla
Ruwalwela,Madulla
Watawanagama,Madulla
Gangodagama,Madulla
Ritigahawatta,Madulla
Mariarawa,Madulla
Kolladeniya,Madulla
Ihawa,Madulla
Alpitiya,Madulla
Makulla,Madulla
Namaloya Colony,Madulla
Aratugaswela,Madulla
Pagura,Madulla
Galbokka,Madulla
Magandana,Madulla
Udumulla,Madulla
Kottagala,Madulla
Gangoda Arawa,Madulla
Polgahagama,Madulla
Alugalge,Madulla
Neelawa Bedda,Madulla
Kahagolla,Madulla
Magandaoya Colony,Madulla
Gonathalawa,Madulla
Dambagalla,Madulla
Ellekona,Madulla
Therela,Madulla
Iluklanda,Madulla
Obbegoda,Madulla
Pothubandana,Medagama
Yakunnawa,Medagama
Bendiyawa,Medagama
Kotabowa,Medagama
Godigamuwa,Medagama
Senpathigama,Medagama
Iwela,Medagama
Senapathiya,Medagama
Bibilamulla,Medagama
Nannapurawa,Medagama
Dahamgama,Medagama
Kalugahawadiya,Medagama
Koongolla,Medagama
Diviyapola,Medagama
Kohukumbura,Medagama
