name,moh_area
Thotupalathenna,Balangoda
Kirimetithenna,Balangoda
Dehigastalawa,Balangoda
Balangoda Town,Balangoda
Balangoda,Balangoda
Jahinkanda,Balangoda
Meddekanda,Balangoda
Ellewatta,Balangoda
Polwathugoda,Balangoda
Durakanda,Balangoda
Rassagala,Balangoda
Ampitiyawatta,Balangoda
Massenna,Balangoda
Pettigala,Balangoda
Pallekanda,Balangoda
Ellepola,Balangoda
Thalangama,Balangoda
Kumara Gama,Balangoda
Damahana,Balangoda
Godakumbura,Balangoda
Imbulamure,Balangoda
Mahawalathenna,Balangoda
Theladiriya,Balangoda
Mawela,Balangoda
Welange,Balangoda
Gawaranhene,Balangoda
Horaketiya,Balangoda
Kalthota,Kalthota
Medabedda,Kalthota
Thanjanthenna,Kalthota
Neluyaya,Kalthota
Kuragala,Kalthota
Uggalkalthota Left Bank,Kalthota
Uggalkalthota Left Bank South,Kalthota
Diyavinna,Kalthota
Welipathayaya,Kalthota
Molamure,Kalthota
Kalupedigama,Kalthota
Kongahamankada,Kalthota
Polwattahena,Opanayaka
Metihakwala,Opanayaka
Malmeekanda,Opanayaka
Meegahawela,Opanayaka
Kendaketiya,Opanayaka
Pelendakanda,Opanayaka
Madola,Opanayaka
Udawela,Opanayaka
Opanayaka,Opanayaka
Hunuwala North,Opanayaka
Hallinna,Opanayaka
Hunuwala South,Opanayaka
Dandeniya,Opanayaka
Wallaketiya,Opanayaka
Akarella,Opanayaka
Hattella,Opanayaka
Hattella Egoda,Opanayaka
Batadura,Opanayaka
Liyanagoda,Opanayaka
Galkanda,Opanayaka
Gonakumbura,Pelmadulla
Bopetta,Pelmadulla
Berenduwa,Pelmadulla
Narangoda,Pelmadulla
Kuttapitiya,Pelmadulla
Ganegama,Pelmadulla
Godagama,Pelmadulla
Dombagaswinna,Pelmadulla
Sannasgama,Pelmadulla
Dippitigala,Pelmadulla
Lellopitiya,Pelmadulla
Welimaluwa,Pelmadulla
Gallinna,Pelmadulla
Maudella,Pelmadulla
Marapana,Pelmadulla
Pahala Hakamuwa,Pelmadulla
Ihala Hakamuwa,Pelmadulla
Pottakanda,Pelmadulla
Niralgama,Pelmadulla
Alupotha,Pelmadulla
Devalegama,Pelmadulla
Denawaka Pathakada,Pelmadulla
Rilhena,Pelmadulla
Pahala Bopitiya,Pelmadulla
Pelmadulla Town,Pelmadulla
Udathula,Pelmadulla
Warigama,Pelmadulla
Denawaka Udakada,Pelmadulla
Pelmadulla Gama,Pelmadulla
Ihala Bopitiya,Pelmadulla
Halpawala,Pelmadulla
Kapuhenthota,Pelmadulla
Panavenna,Pelmadulla
Borala,Pelmadulla
Morathota,Pelmadulla
Kattange,Pelmadulla
Poranuwa,Pelmadulla
Kahawatta,Elapatha
Dambuluwana,Elapatha
Raddella,Elapatha
Haldola,Elapatha
Karangoda,Elapatha
Samangama,Elapatha
Kehelovitigama,Elapatha
Weragama,Elapatha
Dellabada,Elapatha
Elapatha,Elapatha
Pallegedara,Elapatha
Kotamulla,Elapatha
Amuwala,Elapatha
Gangulvitiya,Elapatha
Niriella,Elapatha
Palawela,Elapatha
Batakada,Elapatha
Digana,Elapatha
Magurugoda,Elapatha
Hangamuwa,Elapatha
Dumbara,Ayagama
Katepola,Ayagama
Dethabada  Kanda,Ayagama
Madabaddara,Ayagama
Pahala Galthura,Ayagama
Galathura,Ayagama
Sinhalagoda,Ayagama
Gangodakanda,Ayagama
Dumbara Manana,Ayagama
Gavaragiriya,Ayagama
Pitakanda,Ayagama
Pallekada,Ayagama
Ellahena,Ayagama
Vithanagama,Ayagama
Ayagama,Ayagama
Udugala North,Ayagama
Kolambewa,Ayagama
Udugala,Ayagama
Paragala,Ayagama
Pimbura,Ayagama
Nikagoda,Ayagama
Kodippilikanda,Kalawana
Jathuwangoda,Kalawana
Meepagama,Kalawana
Kukulegama North,Kalawana
Samanpura,Kalawana
Kalawana West,Kalawana
Thapassarakanda,Kalawana
Koswatta,Kalawana
Kukulegama South,Kalawana
Pitigalakanda,Kalawana
Wewagama,Kalawana
Davugalagama,Kalawana
Wembiyagoda,Kalawana
Kalawana East,Kalawana
Wewelkandura,Kalawana
Hangarangala,Kalawana
Wathurawa,Kalawana
Delgoda East,Kalawana
Delgoda West,Kalawana
Weddagala West,Kalawana
Weddagala East,Kalawana
Kudumiriya,Kalawana
Thanabela,Kalawana
Rambuka,Kalawana
Dolekanda,Kalawana
Kathlana,Kalawana
Gangalagamuwa,Kalawana
Panapola,Kalawana
Kudawa,Kalawana
Hapugoda,Kalawana
Pothupitiya North,Kalawana
Pothupitiya South,Kalawana
Ilumbakanda,Kalawana
Pathakada,Nivithigala
Noragalla,Nivithigala
Dombagammana,Nivithigala
Erabadda,Nivithigala
Kiribathgala,Nivithigala
Wanniyawatta,Nivithigala
Watapotha,Nivithigala
Thuththiripitiya,Nivithigala
Nivithigala,Nivithigala
Yakdehiwaththa,Nivithigala
Wathupitiya,Nivithigala
Horangala,Nivithigala
Pahala Karavita,Nivithigala
Uda Karavita,Nivithigala
Pinkanda,Nivithigala
Halkandaliya,Nivithigala
Sidurupitiya,Nivithigala
Doloswala,Nivithigala
Colombagama,Nivithigala
Doloswalakanda,Nivithigala
Pebotuwa,Nivithigala
Horanekarakanda,Nivithigala
Delwala,Nivithigala
Panahetagala,Nivithigala
Yainna,Kahawatta
Nugawela West,Kahawatta
Nugawela East,Kahawatta
Weladura,Kahawatta
Bungiriya,Kahawatta
Uwa Hawpe,Kahawatta
Yatagare,Kahawatta
Madalagama Colony,Kahawatta
Panapitiya North,Kahawatta
Nambuluwa,Kahawatta
Atakalanpanna,Kahawatta
Pahamunupanna,Kahawatta
Kalalella,Kahawatta
Panapitiya South,Kahawatta
Gabbela,Kahawatta
Endana,Kahawatta
Madalagama,Kahawatta
Miyanawita West,Kahawatta
Miyanavita East,Kahawatta
Kiranodagama,Kahawatta
Pannila,Kahawatta
Kotakethana,Godakawela
Dimbulwala,Godakawela
Hapurudeniya,Godakawela
Panawala,Godakawela
Buluwana,Godakawela
Makandura,Godakawela
Ematiyagoda,Godakawela
Ridivita,Godakawela
Maragala,Godakawela
Hiramadagama,Godakawela
Madampe North,Godakawela
Kavuduwawa,Godakawela
Madampe South,Godakawela
Horamula,Godakawela
Weralugahamula,Godakawela
Alpitiya,Godakawela
Galahitiya,Godakawela
Kompitiya,Godakawela
Malwatta,Godakawela
Werahera West,Godakawela
