name,moh_area
Deekirigolla,Rideemaliyadda
Pinnagolla,Rideemaliyadda
Arawa,Rideemaliyadda
Dikyaya,Rideemaliyadda
Diyakombala,Rideemaliyadda
Karametiya,Meegahakivula
Balagolla,Meegahakivula
Aggalaulpotha,Meegahakivula
Karandagahamada,Meegahakivula
Polgahaarawa,Meegahakivula
Polwatta,Meegahakivula
Watagommana,Meegahakivula
Roberiya,Meegahakivula
Pitamaruwa,Meegahakivula
Wewathenna,Meegahakivula
Ellanda,Meegahakivula
Kalugahakandura,Meegahakivula
Komarika,Meegahakivula
Akurukaduwa,Meegahakivula
Meegahakivula,Meegahakivula
Thaldena,Meegahakivula
Kohana,Meegahakivula
Ketawatta,Meegahakivula
Morahela,Meegahakivula
Hunuketapitiya,Meegahakivula
Mahakele,Kandaketiya
Badulluoya West,Kandaketiya
Kandakepu Ulpotha,Kandaketiya
Hevandana,Kandaketiya
Mahathenna,Kandaketiya
Baduluoya East,Kandaketiya
Kandaketiya,Kandaketiya
Welaoya,Kandaketiya
Kivulegedara,Kandaketiya
Kirivehera,Kandaketiya
Wewathenna,Kandaketiya
Maliyadda,Kandaketiya
Pallewela,Kandaketiya
Mudagamuwa,Kandaketiya
Dikkumbura,Kandaketiya
Hapathgamuwa,Kandaketiya
Bopitiya,Kandaketiya
Bogahakumbura,Kandaketiya
Beramada,Kandaketiya
Godunna,Kandaketiya
Wasanagama,Kandaketiya
Thetilla,Kandaketiya
Thalakumbura,Kandaketiya
Galauda,Kandaketiya
Bokanoruwa,Kandaketiya
Narangala,Kandaketiya
Idamepanguwa,Soranathota
Budugekanda,Soranathota
Pallekanda,Soranathota
Boliyadda,Soranathota
Pathanegedara,Soranathota
Egodawela,Soranathota
Wattekele,Soranathota
Pussellawa,Soranathota
Pussellakanda,Soranathota
Moragolla,Soranathota
Dikpitiya,Soranathota
Ledger Watta,Soranathota
Idamegama,Soranathota
Soranathota,Soranathota
Yatilellagama,Soranathota
Ambagasdowa,Soranathota
Ketakellagama,Soranathota
Kuttiyagolla,Soranathota
Angoda,Soranathota
Kosgolla,Soranathota
Rideepana,Soranathota
Kohowila,Soranathota
Kithulwattagama,Soranathota
Kirioruwa,Soranathota
Kandegedara Town,Soranathota
Demodara,Passara
Palawatta,Passara
Kahataruppa,Passara
Dambakote,Passara
Madugasthalawa North,Passara
Thalagahagedara,Passara
Welgolla,Passara
Madugasthalawa South,Passara
Gerandiella,Passara
Maligathenna,Passara
Medawelagama,Passara
Paramahankada,Passara
Nikebedda,Passara
Udagama,Passara
Pelgahathenna,Passara
Supuroda,Passara
Palagolla,Passara
Gonagala West,Passara
Gonagala East,Passara
Kanahela,Passara
Pallegama,Passara
Passara Town North,Passara
Passara Town South,Passara
Passara Town East,Passara
Ambathenna West,Passara
Thennuge,Passara
Meedumpitiya,Passara
Kudugala Pathana,Passara
Tholabolawatta,Passara
Ambathenna,Passara
Meeriyabedda,Passara
Puhulwatta,Passara
Maussagolla West,Passara
Kanawerella West,Passara
Kanawerella,Passara
Kanawerella East,Passara
Bibilegama West,Passara
Wewekele,Passara
Bibilegama East,Passara
Maussagolla East,Passara
Dambewela,Passara
Ekiriya,Lunugala
Metigahathenna,Lunugala
Galwelagama,Lunugala
Wewabedda,Lunugala
Janathapura North,Lunugala
Arawakumbura,Lunugala
Udakiruwa,Lunugala
Alakolagala,Lunugala
Udapanguwa,Lunugala
Lunugala Town,Lunugala
Janathapura South,Lunugala
Janathapura,Lunugala
Batawatta,Lunugala
Gallulla,Lunugala
Madulsima,Lunugala
Sumudugama,Lunugala
Attanagolla,Lunugala
Sooriyagoda,Lunugala
Weragoda,Lunugala
Pallekiruwa,Lunugala
Kottalbedda,Lunugala
Mahadowa,Lunugala
Yapamma,Lunugala
Peessagama,Lunugala
Rendapola,Lunugala
Hopton,Lunugala
Maduwatta,Lunugala
Millabedda,Lunugala
Pitawelagama,Badulla
Badulla North,Badulla
Medapathana,Badulla
Kailagoda,Badulla
Andeniya,Badulla
Sirimalgoda,Badulla
Damanwara,Badulla
Hinnarangolla,Badulla
Kendagolla,Badulla
Thelbedda Estate,Badulla
Ilukthenna,Badulla
Hegoda,Badulla
Badulupitiya,Badulla
Badulla Central,Badulla
Badulla West,Badulla
Katupelella,Badulla
Badulla South,Badulla
Badulla East,Badulla
Hindagoda,Badulla
Rambukpotha,Badulla
Malangamuwa,Badulla
Viyadiguna,Badulla
Vineethagama,Badulla
Wewessa,Badulla
Welibissa,Badulla
Glen Alpin,Badulla
Udawela,Badulla
Hingurugamuwa,Badulla
Kanupelella,Badulla
Kokatiyamaluwa,Hali-Ela
Wegama,Hali-Ela
Jangulla,Hali-Ela
Landewela,Hali-Ela
Bogoda,Hali-Ela
Panakanniya,Hali-Ela
Ketawala,Hali-Ela
Udakohovila,Hali-Ela
Hethekma,Hali-Ela
Deegalla,Hali-Ela
Pattipola,Hali-Ela
Anthuduwawela,Hali-Ela
Bogahamaditta,Hali-Ela
Mahawattagama,Hali-Ela
Dematawelhinna,Hali-Ela
Welikemulla,Hali-Ela
Unagolla,Hali-Ela
Medapitigama,Hali-Ela
Dikwella,Hali-Ela
Haliela,Hali-Ela
Samagipura,Hali-Ela
Udagama,Hali-Ela
Gawela,Hali-Ela
Pahamunuthota,Hali-Ela
Neludanda,Hali-Ela
Hinnaranagolla,Hali-Ela
Mugunumatha West,Hali-Ela
Mugunumatha East,Hali-Ela
Godegama,Hali-Ela
Medagama,Hali-Ela
Imbulgoda,Hali-Ela
Kottagoda,Hali-Ela
Kandana,Hali-Ela
Bulathwatta,Hali-Ela
Springvalley Estate,Hali-Ela
Springvalley,Hali-Ela
Beddegama,Hali-Ela
Wewelhinna,Hali-Ela
Uduwara,Hali-Ela
Hapuwalakumbura,Hali-Ela
Kirinda,Hali-Ela
Morethota,Hali-Ela
Uva Mahawela,Hali-Ela
Etampitiya,Hali-Ela
Pallegama,Hali-Ela
Dehiwinna,Hali-Ela
Niliathugoda,Hali-Ela
Neluwa,Hali-Ela
Kudumahuwela,Hali-Ela
Wepassawela,Hali-Ela
Maligathenna,Hali-Ela
Perahettiya,Hali-Ela
Katugaha,Hali-Ela
Mahathenna,Hali-Ela
Malitta,Hali-Ela
Kurukude,Hali-Ela
Warakadanda,Hali-Ela
Yalagamuwa,Uva-Paranagama
Ritikumbura,Uva-Paranagama
Wethalawa,Uva-Paranagama
Maspanna,Uva-Paranagama
Kohilegama,Uva-Paranagama
Ellanda,Uva-Paranagama
Kindigoda,Uva-Paranagama
Hathkinda,Uva-Paranagama
Dimbulana,Uva-Paranagama
Ilukwela,Uva-Paranagama
Gampaha,Uva-Paranagama
Wewegama,Uva-Paranagama
Kerklis,Uva-Paranagama
Malwatte Gama,Uva-Paranagama
Medipokuna,Uva-Paranagama
Thuppitiya,Uva-Paranagama
Panagoda,Uva-Paranagama
Pitiyakumbura,Uva-Paranagama
Bambarapana,Uva-Paranagama
Alagolla,Uva-Paranagama
Vondmar,Uva-Paranagama
Thawalampola,Uva-Paranagama
Kodakumbura,Uva-Paranagama
Korandekumbura,Uva-Paranagama
Malapolagama,Uva-Paranagama
Welamedagama,Uva-Paranagama
Uduhawara,Uva-Paranagama
Hangunnawa,Uva-Paranagama
Ranhawadi Gama,Uva-Paranagama
Idamegama,Uva-Paranagama
Paranagama,Uva-Paranagama
Mudanawa,Uva-Paranagama
Sapugolla,Uva-Paranagama
Ethkandawaka,Uva-Paranagama
Kirawanagama,Uva-Paranagama
Beraliyapola,Uva-Paranagama
Pannalawela,Uva-Paranagama
Rahupola,Uva-Paranagama
Udaperuwa,Uva-Paranagama
Weliulla,Uva-Paranagama
Metiwalalanda,Uva-Paranagama
Unapana,Uva-Paranagama
Lunuwatta,Uva-Paranagama
Pallewela,Uva-Paranagama
Busdulla,Uva-Paranagama
Kurundugolla,Uva-Paranagama
Ambagasdowa,Uva-Paranagama
Pannalagama,Uva-Paranagama
Uma Ela,Uva-Paranagama
Karagahaulpatha,Uva-Paranagama
Medawela,Uva-Paranagama
Perawella,Uva-Paranagama
Galahagama,Uva-Paranagama
Medagoda Gama,Uva-Paranagama
Thelhawadigama,Uva-Paranagama
Ketagoda,Uva-Paranagama
Dangamuwa,Uva-Paranagama
Rathamba,Uva-Paranagama
Kumarapattiya,Uva-Paranagama
Balagala,Uva-Paranagama
Downside,Uva-Paranagama
Kendagolla,Uva-Paranagama
Yahala Arawa,Uva-Paranagama
Ulugala,Uva-Paranagama
Hangiliella,Uva-Paranagama
Kotawara Udagama,Uva-Paranagama
Kotawera Pahalagama,Uva-Paranagama
Daragala,Uva-Paranagama
Alakolagala,Welimada
Hulankapolla,Welimada
Silmiyapura,Welimada
Boragas,Welimada
Vidurupola,Welimada
Gavarammana,Welimada
Palugama Town,Welimada
Puranwela,Welimada
Girambe,Welimada
Divurumgama,Welimada
Palugama Ella,Welimada
Welimadawatta,Welimada
Ambagahakumbura,Welimada
Dimuthugama,Welimada
Welimada Town,Welimada
Landegama,Welimada
Divithotawela,Welimada
Puhulpola,Welimada
Dikkapitiya,Welimada
Koskanuwegama,Welimada
Dayabarawatta,Welimada
Ketakella,Welimada
Yalpathwela,Welimada
Dambawenna,Welimada
Kabillegama,Welimada
Idamegama,Welimada
Erabadda,Welimada
Keppetipola,Welimada
Hewanakumbura,Welimada
Ambewela,Welimada
Himbiliyagolla,Welimada
Thennakonwela,Welimada
Kalubululanda,Welimada
Mawithikumbura,Welimada
Nedungamuwa,Welimada
Medagedaragama,Welimada
Nawela,Welimada
Pahala Yalkumbura,Welimada
Merahawatta,Welimada
Udupeella,Welimada
Kotakithula,Welimada
Malpotha,Welimada
Karagasthenna,Welimada
Alugolla,Welimada
Bogahakumbura,Welimada
Bibiligamuwa,Welimada
Alawathugoda,Welimada
Kandepuhulpola,Welimada
Helayalkumbura,Welimada
Guruthalawa,Welimada
Mahathenna,Welimada
Hingurugamuwa,Welimada
Galedanda,Welimada
Boralanda,Welimada
Wangiyakumbura,Welimada
Ohiya,Welimada
Rahangala,Welimada
Hinnarangolla,Welimada
Udakandagolla,Welimada
Rathkarawwa,Welimada
Pitapola,Welimada
Ohiya Watta,Welimada
Maligathenna,Welimada
Welikadagama,Welimada
Mathetilla,Bandarawela
Konthahela,Bandarawela
Icelab Watta,Bandarawela
Kirioruwa,Bandarawela
Etthalapitiya,Bandarawela
Diganathenna,Bandarawela
Ambegoda,Bandarawela
Wewathenna,Bandarawela
Watagamuwa,Bandarawela
Bindunuwewa,Bandarawela
Kebillawela North,Bandarawela
Gediyaroda,Bandarawela
Bandarawela West,Bandarawela
Bandarawela East,Bandarawela
Thanthiriya,Bandarawela
Udaperuwa,Bandarawela
Egodagama,Bandarawela
Weheragalathenna,Bandarawela
Bambaragama,Bandarawela
Makulella,Bandarawela
Kinigama,Bandarawela
Inikambedda,Bandarawela
Karagahawela,Bandarawela
Obadella,Bandarawela
Beddekumbura,Bandarawela
Kebillawela South,Bandarawela
Mahaulpatha,Bandarawela
Darahitawanagoda,Bandarawela
Dulgolla,Bandarawela
Creig Watta,Bandarawela
Liyangahawela Watta,Bandarawela
Ambadandegama,Bandarawela
Beddearawa,Bandarawela
Liyangahawela,Bandarawela
Nayabedda Estate,Bandarawela
Piyarapandowa,Ella
Halpe,Ella
Kirinda,Ella
Demodara,Ella
Naulla,Ella
Gawarawela,Ella
Beddewela,Ella
Pupula West,Ella
Pupula,Ella
Galtanhena,Ella
Nawela East,Ella
Nawela West,Ella
Medawela West,Ella
Yahalewela,Ella
Newberg,Ella
Ella,Ella
Madhuragama,Ella
Idamegama,Ella
Hettipola,Ella
Millagama,Ella
Udu Kumbalwela,Ella
Dowa,Ella
Palleperuwa,Ella
Heeloya,Ella
Kithalella,Ella
Rawanaella,Ella
Karandagolla,Ella
Govussa,Ella
Ilukpelessa,Ella
Ballaketuwa,Ella
Namunukula,Ella
Dodamgolla,Ella
Ellagama,Haputale
Kahathewela,Haputale
Eranawela,Haputale
Ranjallawa,Haputale
Bingethenna,Haputale
Kahagolla,Haputale
Dodamwatta,Haputale
Diyathalawa,Haputale
Jayaminipura,Haputale
Aluthwela,Haputale
Welanhinna,Haputale
Pahala Kadurugamuwa,Haputale
Viharakele,Haputale
Umankandura,Haputale
Panketiya,Haputale
Hela Kadurugamuwa,Haputale
Haputhalegama,Haputale
Glananor Watta,Haputale
Horadorowwa,Haputale
Magiripura,Haputale
Kolathenna,Haputale
Haputala Town,Haputale
Pitarathamale,Haputale
Dambethenna,Haputale
Thotalagala,Haputale
Galkanda,Haputale
Weerakongama,Haldummulla
Kalupahana,Haldummulla
Haldummulla,Haldummulla
Beragala,Haldummulla
Viharagala,Haldummulla
Nikapotha West,Haldummulla
Nikapotha East,Haldummulla
Lemasthota,Haldummulla
Ranasinghegama,Haldummulla
Kotabakma,Haldummulla
Koslanda,Haldummulla
Mahakanda,Haldummulla
Poonagalla,Haldummulla
Divulgasmulla,Haldummulla
Gampaha,Haldummulla
Ampitiyathenna,Haldummulla
Kelipanawela,Haldummulla
Moraketiya,Haldummulla
Kirawanagama,Haldummulla
Manthenna,Haldummulla
Amilagama,Haldummulla
Soragune,Haldummulla
Kithulgahaarawa,Haldummulla
Watagamuwa,Haldummulla
Walhaputhenna,Haldummulla
Uvathenna,Haldummulla
Marangahawela,Haldummulla
Seelathenna,Haldummulla
Harankahawa,Haldummulla
Medawela,Haldummulla
Welibissa,Haldummulla
Weeliya,Haldummulla
Kosgama,Haldummulla
Ranwanguhawa,Haldummulla
Akkaraseeya,Haldummulla
Welanwita,Haldummulla
Kolongasthenna,Haldummulla
Bambarapokuna,Haldummulla
Mahalanda,Haldummulla
