name,moh_area
Miewathpura,Dimbulagala
Rankethgama,Dimbulagala
Mudungama,Dimbulagala
Siripura,Dimbulagala
Salasumgama,Dimbulagala
Shanthi Pura                           #,Thamankaduwa
Sinha Pura  #,Thamankaduwa
Wijayabahu Pura,Thamankaduwa
Unagalavehera South,Thamankaduwa
Laksha Uyana,Thamankaduwa
Sevagama,Thamankaduwa
Wewethenna,Thamankaduwa
Monarathenna,Thamankaduwa
Damana Gemunupura,Thamankaduwa
Kalinga Ela,Thamankaduwa
Onegama,Thamankaduwa
Sinharajapura,Thamankaduwa
Pudur,Thamankaduwa
Medamaluwa,Thamankaduwa
Wijayaraja Pura,Thamankaduwa
Palugasdamana 03 Ela,Thamankaduwa
Palugasdamana 02 Ela,Thamankaduwa
Palugasdamana 01 Ela,Thamankaduwa
Palugasdamana South,Thamankaduwa
Palugasdamana North,Thamankaduwa
Nishshankamallapura,Thamankaduwa
Ethumalpitiya,Thamankaduwa
Nikawewa,Thamankaduwa
Kadawala Wewa,Thamankaduwa
Samudragama,Thamankaduwa
Sirisangabo Pedesa,Thamankaduwa
Bendiwewa,Thamankaduwa
Galthambarawa,Thamankaduwa
Kuruppu Junction,Thamankaduwa
Mahasen Pedesa,Thamankaduwa
Kaduruwela West,Thamankaduwa
Kaduruwela East,Thamankaduwa
Divulana,Thamankaduwa
Gallella,Thamankaduwa
Manikkampattiya,Thamankaduwa
Gallella West,Thamankaduwa
Nelumvila,Thamankaduwa
Kaduruwela South,Thamankaduwa
Perakum Pedesa,Thamankaduwa
Weera Pedesa,Thamankaduwa
Pulathisi Pedesa,Thamankaduwa
Polonnaruwa Town,Thamankaduwa
Thopawewa,Thamankaduwa
Sinha Udagama,Thamankaduwa
Pothgul Pedesa,Thamankaduwa
Udawela,Thamankaduwa
Ganangolla,Thamankaduwa
Nishshankamalla Pedesa,Thamankaduwa
Mahaweli Pedesa,Thamankaduwa
Kotaliya,Thamankaduwa
Aluth Wewa East,Thamankaduwa
Aluth Wewa West,Thamankaduwa
Parakrama Samudraya,Thamankaduwa
Ambanganga,Thamankaduwa
Kalahagala,Thamankaduwa
Ihakuluwewa,Elahera
Katukeliyawa,Elahera
Diyabeduma,Elahera
Konduruwawa,Elahera
Attanakadawala West,Elahera
Radavigeoya,Elahera
Madudamana,Elahera
Attanakadawala North,Elahera
Attanakadawala South,Elahera
Ikiriwewa,Elahera
Kahatagahapitiya,Elahera
Nikapitiya,Elahera
Sarubima,Elahera
Segala,Elahera
Kottapitiya South,Elahera
Somiyals,Elahera
Gageyaya,Elahera
Kottapitiya North,Elahera
Damanayaya,Elahera
Elahara,Elahera
Heeratiya,Elahera
Bakamoona,Elahera
Sirikanduyaya,Elahera
Atharagallewa,Elahera
Maluweyaya,Elahera
Orubendi Siyambalawa,Elahera
Kumara Ella,Elahera
Kirioya,Elahera
