name,moh_area
Wetakoluwewa,Galewela
Dewahuwa Janapadaya 2,Galewela
Makulgaswewa,Galewela
Ibbankatuwa,Galewela
Thalakiriyagama,Galewela
Thennakoonpura,Galewela
Dandubendiruppa,Galewela
Dewahuwa Janapadaya 1,Galewela
Bulanawewa,Galewela
Pahala Diggala,Galewela
Meewalapathaha,Galewela
Pahalawewa,Galewela
Yatigalpotta,Galewela
Kumbukgolla,Galewela
Kosgahahinna,Galewela
Ralalerotawewa,Galewela
Moragolla,Galewela
Pibidunugama,Galewela
Aluthwewa,Galewela
Bambaragaswewa,Galewela
Beliyakanda,Galewela
Silwathgama,Galewela
Walaswewa,Galewela
Galapamula,Galewela
Damunumulla,Galewela
Pattiwela,Galewela
Nilagama,Galewela
Hombawa,Galewela
Palu Hombawa,Galewela
Dambawatawana,Galewela
Puwakpitiya,Galewela
Weragalawatte,Galewela
Namadagahawatte,Galewela
Galewela Town,Galewela
Pathkolagolla,Galewela
Kospotha,Galewela
Ranwediyawa,Galewela
Pahala Bambawa,Galewela
Danduyaya,Galewela
Dambagolla,Galewela
Ihala Bambawa,Galewela
Siyambalagahawela,Galewela
Pihillayaya,Galewela
Medabedda North,Galewela
Divulgaskotuwa,Galewela
Hathadukkuwa,Galewela
Beligamuwa,Galewela
Medabedda South,Galewela
Wahakotte,Galewela
Galgodayaya,Galewela
Palapathwala,Galewela
Dembawa,Galewela
Elamalpotha,Galewela
Yatiwahara,Galewela
Lenawala,Galewela
Hewanewela,Galewela
Wegodapola,Galewela
Kendangamuwa,Galewela
Madipola,Galewela
Siyambalawewa,Dambulla
Avudangawa,Dambulla
Gedigaswalana,Dambulla
Pidurangala,Dambulla
Thalkote,Dambulla
Digampathaha,Dambulla
Inamaluwa,Dambulla
Nagalawewa,Dambulla
Pothana,Dambulla
Kimbissa,Dambulla
Egodawewa,Dambulla
Palutawa,Dambulla
Sigiriya,Dambulla
Mailattawa,Dambulla
Polattawa,Dambulla
Nikawatawana,Dambulla
Kumbukkandanwala,Dambulla
Bellanneoya,Dambulla
Rathmalkatuwa,Dambulla
Welihena,Dambulla
Etawarahena,Dambulla
Pallegama,Dambulla
Bulagala,Dambulla
Pelwehera,Dambulla
Kandalama,Dambulla
Pahala Erevula,Dambulla
Ihala Erevula,Dambulla
Welangolla,Dambulla
Wewalawewa,Dambulla
Yakkuragala North,Dambulla
Vilhatha,Dambulla
Athuparayaya,Dambulla
Pahalawewa,Dambulla
Dambulla Town,Dambulla
Dambulugama,Dambulla
Haluapullanawewa,Dambulla
Pohoranwewa,Dambulla
Yapagama,Dambulla
Rathmalgaha-Ela,Dambulla
Yakkuragala South,Dambulla
Kalundewa Aluthgama,Dambulla
Angunawelpelessa,Dambulla
Kalogaha-Ela,Dambulla
Thittawelgolla,Dambulla
Moragollewa,Dambulla
Kapuwatta,Dambulla
Kiralagolla,Dambulla
Wavulambe,Dambulla
Embulambe,Dambulla
Puwakattawala,Dambulla
Kalundewa Paranagama,Dambulla
Walgamwewa,Dambulla
Kiralessa,Dambulla
Pannampitiya,Dambulla
Welamitiyawa,Dambulla
Ethabandiwewa,Dambulla
Lenadora North,Dambulla
Lenadora South,Dambulla
Nayakumbura,Dambulla
Ussattawa,Naula
Nikula,Naula
Serudandapola,Naula
