name,moh_area
Hithayapuram Unit 2,Pothuvil
Hithayapuram Unit1,Pothuvil
Kanakar Kiramam,Pothuvil
Hijra Nagar,Pothuvil
Pottuvil 01 - Unit I,Pothuvil
Madhuranchenai,Pothuvil
Inspector Etham,Pothuvil
Pottuvil 02 -  Unit 1,Pothuvil
Kandahindagama,Lahugala
Hulannuge West,Lahugala
Hulannuge,Lahugala
Lahugala Peranigama,Lahugala
Lahugala,Lahugala
Dewalagoda,Lahugala
Pansalgoda,Lahugala
Panama West,Lahugala
Shasthrawela,Lahugala
Panama Central,Lahugala
Panama North,Lahugala
Panama South,Lahugala
