name,moh_area
Thonigala,Anamaduwa
Wadatta,Anamaduwa
Viharagama,Anamaduwa
Siyabalagashena,Anamaduwa
Thattewa,Anamaduwa
Thanmmennagama,Anamaduwa
Bammannegama,Anamaduwa
Kothalakemiyawa,Anamaduwa
Gallewa,Anamaduwa
Thalakolawewa,Anamaduwa
Anamaduwa,Anamaduwa
Peramakuttuwa,Anamaduwa
Divulwewa,Anamaduwa
Wadigamangawa,Anamaduwa
Dharmapalaya,Anamaduwa
Uppalawatta,Anamaduwa
Sangattikulama,Anamaduwa
Mudalakkuliya,Anamaduwa
Dewala Handiya,Pallama
Wilpatha East,Pallama
Siyambalagaswewa,Pallama
Nagavila,Pallama
Periyamaduwa,Pallama
Kammandaluwa,Pallama
Wilpotha West,Pallama
Thamarakkulama,Pallama
Serukele,Pallama
Katupotha,Pallama
Madawakkulam,Pallama
Watiya,Pallama
Nandimithtrapuram,Pallama
Wendakadu,Pallama
Pallama,Pallama
Wathupola,Pallama
Puliyankulam,Pallama
Thammana,Pallama
Battuluoya,Arachchikattuwa
Mahamaeliya,Arachchikattuwa
Buruthakele,Arachchikattuwa
Wijayakatupatha,Arachchikattuwa
Pahala Attanganaya,Arachchikattuwa
Wijayakatupatha Elen Egoda,Arachchikattuwa
Anavilundawa,Arachchikattuwa
Suruvila,Arachchikattuwa
Ilakkattuwa,Arachchikattuwa
Pankulawa,Arachchikattuwa
Ihala Attanganaya,Arachchikattuwa
Ambakele,Arachchikattuwa
Welipelessa,Arachchikattuwa
Nalladarankattuwa,Arachchikattuwa
Karukupane,Arachchikattuwa
Wairankattuwa,Arachchikattuwa
Sengaloya,Arachchikattuwa
Arachchikattuwa West,Arachchikattuwa
Arachchikattuwa East,Arachchikattuwa
Bandarahena,Arachchikattuwa
Adippala,Arachchikattuwa
Andanan Kattuwa,Arachchikattuwa
Kumarakattuwa,Arachchikattuwa
Elivitiya,Arachchikattuwa
Diganwewa,Arachchikattuwa
Rajakadaluwa,Arachchikattuwa
Kusala,Arachchikattuwa
Kottapitiya,Arachchikattuwa
Bangadeniya,Arachchikattuwa
Weerakumandaluwa,Arachchikattuwa
Karukkuliya,Arachchikattuwa
Mukkandaluwa,Arachchikattuwa
Dematapitiya,Arachchikattuwa
Kurusapaduwa,Chilaw
Deduruoya,Chilaw
Manuwangama West,Chilaw
Manuwangama East,Chilaw
Nariyagama North,Chilaw
Parappanmulla,Chilaw
Weerapandiyana,Chilaw
Maha Vilattawa,Chilaw
Kanattawa,Chilaw
Nariyagama South,Chilaw
Urudayandaluwa,Chilaw
Thissogama,Chilaw
Thimbilla,Chilaw
Wattakkalliya,Chilaw
Weralabada South,Chilaw
Weralabada North,Chilaw
Egodawatta,Chilaw
